--------- beginning of main
09-15 22:55:14.081  5705  5705 D StrictMode: 	at com.example.kpkn.data.migrations.LegacyLearnPreferencesCleanupKt.clearLegacyLearnPreferencesOnce(LegacyLearnPreferencesCleanup.kt:32)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at com.example.kpkn.MainActivity.onCreate(MainActivity.kt:167)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.Activity.performCreate(Activity.java:9155)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.Activity.performCreate(Activity.java:9133)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1521)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:4262)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:4467)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.servertransaction.LaunchActivityItem.execute(LaunchActivityItem.java:222)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.executeNonLifecycleItem(TransactionExecutor.java:133)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.executeTransactionItems(TransactionExecutor.java:103)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.execute(TransactionExecutor.java:80)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2823)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:110)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:248)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.os.Looper.loop(Looper.java:338)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:9067)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:593)
09-15 22:55:14.081  5705  5705 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:932)
09-15 22:55:14.085  5705  5705 D StrictMode: StrictMode policy violation; ~duration=274 ms: android.os.strictmode.DiskReadViolation
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1728)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.SharedPreferencesImpl.awaitLoadedLocked(SharedPreferencesImpl.java:283)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.SharedPreferencesImpl.getBoolean(SharedPreferencesImpl.java:352)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at com.example.kpkn.data.migrations.LegacyLearnPreferencesCleanup.clearOnce(LegacyLearnPreferencesCleanup.kt:19)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at com.example.kpkn.data.migrations.LegacyLearnPreferencesCleanupKt.clearLegacyLearnPreferencesOnce(LegacyLearnPreferencesCleanup.kt:32)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at com.example.kpkn.MainActivity.onCreate(MainActivity.kt:167)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.Activity.performCreate(Activity.java:9155)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.Activity.performCreate(Activity.java:9133)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1521)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:4262)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:4467)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.servertransaction.LaunchActivityItem.execute(LaunchActivityItem.java:222)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.executeNonLifecycleItem(TransactionExecutor.java:133)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.executeTransactionItems(TransactionExecutor.java:103)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.servertransaction.TransactionExecutor.execute(TransactionExecutor.java:80)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2823)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:110)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:248)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.os.Looper.loop(Looper.java:338)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:9067)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:593)
09-15 22:55:14.085  5705  5705 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:932)
09-15 22:55:14.626  5705  5705 W om.example.kpkn: Verification of void androidx.compose.ui.platform.AndroidComposeView.<init>(android.content.Context, kotlin.coroutines.CoroutineContext) took 104.166ms (9331.25 bytecodes/s) (0B arena alloc)
09-15 22:55:15.544  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 5526KB AllocSpace bytes, 28(4844KB) LOS objects, 49% free, 16MB/33MB, paused 13.981ms,2.367ms total 152.666ms
09-15 22:55:15.549  5705  5710 I om.example.kpkn: Compiler allocated 5042KB to compile void android.view.ViewRootImpl.performTraversals()
09-15 22:55:16.117  5705  5705 I om.example.kpkn: hiddenapi: Accessing hidden method Landroid/os/SystemProperties;->addChangeCallback(Ljava/lang/Runnable;)V (runtime_flags=0, domain=platform, api=unsupported) from Landroidx/compose/ui/platform/AndroidComposeView$Companion; (domain=app) using reflection: allowed
09-15 22:55:16.747  5705  5710 I om.example.kpkn: Compiler allocated 4806KB to compile void com.example.kpkn.domain.exercises.catalogv2.ExerciseCatalogV2Loader.validateApprovedStructure(com.example.kpkn.domain.exercises.catalogv2.ExerciseCatalogV2)
09-15 22:55:16.794  5705  5710 I om.example.kpkn: Compiler allocated 5051KB to compile void com.example.kpkn.domain.exercises.catalogv2.ExerciseCatalogV2Loader.validateApprovedStructure(com.example.kpkn.domain.exercises.catalogv2.ExerciseCatalogV2)
09-15 22:55:17.315  5705  5729 I om.example.kpkn: IncrementDisableThreadFlip blocked for 6.935ms
09-15 22:55:17.379  5705  5711 I om.example.kpkn: Background concurrent mark compact GC freed 18MB AllocSpace bytes, 1(7896KB) LOS objects, 42% free, 32MB/56MB, paused 2.314ms,6.113ms total 190.570ms
09-15 22:55:17.802  5705  5711 I om.example.kpkn: Background concurrent mark compact GC freed 14MB AllocSpace bytes, 11(4172KB) LOS objects, 29% free, 56MB/80MB, paused 3.246ms,4.389ms total 207.973ms
09-15 22:55:18.490  5705  5711 I om.example.kpkn: Background concurrent mark compact GC freed 23MB AllocSpace bytes, 18(12MB) LOS objects, 32% free, 49MB/73MB, paused 3.615ms,4.546ms total 264.236ms
09-15 22:55:18.504  5705  5705 W HWUI    : Image decoding logging dropped!
09-15 22:55:18.816  5705  5715 I HWUI    : Davey! duration=4735ms; Flags=1, FrameTimelineVsyncId=2983968, IntendedVsync=64693592386960, Vsync=64693609053626, InputEventId=0, HandleInputStart=64693620744600, AnimationStart=64693620769800, PerformTraversalsStart=64693620803900, DrawStart=64697944804700, FrameDeadline=64693609053626, FrameStartTime=64693620732000, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=64698059293200, SyncStart=64698060131900, IssueDrawCommandsStart=64698060590100, SwapBuffers=64698278204600, FrameCompleted=64698329206100, DequeueBufferDuration=1647500, QueueBufferDuration=261400, GpuCompleted=64698329206100, SwapBuffersCompleted=64698310749500, DisplayPresentTime=0, CommandSubmissionCompleted=64698278204600, 
09-15 22:55:18.883  5705  5705 I Choreographer: Skipped 264 frames!  The application may be doing too much work on its main thread.
09-15 22:55:18.968  5705  5705 W HWUI    : Image decoding logging dropped!
09-15 22:55:19.251  5705  5711 W om.example.kpkn: Suspending all threads took: 6.861ms
09-15 22:55:19.272  5705  5729 I om.example.kpkn: IncrementDisableThreadFlip blocked for 7.947ms
09-15 22:55:19.373  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 15MB AllocSpace bytes, 2(40KB) LOS objects, 29% free, 56MB/80MB, paused 8.833ms,8.941ms total 366.520ms
09-15 22:55:19.566  5705  5773 D ProfileInstaller: Installing profile for com.example.kpkn
09-15 22:55:19.577  5705  5715 I HWUI    : Davey! duration=5101ms; Flags=0, FrameTimelineVsyncId=2983990, IntendedVsync=64693992386944, Vsync=64698392386768, InputEventId=0, HandleInputStart=64698407101600, AnimationStart=64698407138500, PerformTraversalsStart=64698844155900, DrawStart=64698844516400, FrameDeadline=64698359053436, FrameStartTime=64698406149900, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=64699067904400, SyncStart=64699068063300, IssueDrawCommandsStart=64699068282000, SwapBuffers=64699075338700, FrameCompleted=64699093768500, DequeueBufferDuration=21200, QueueBufferDuration=737300, GpuCompleted=64699093768500, SwapBuffersCompleted=64699076706200, DisplayPresentTime=0, CommandSubmissionCompleted=64699075338700, 
09-15 22:55:19.587  5705  5705 I Choreographer: Skipped 42 frames!  The application may be doing too much work on its main thread.
09-15 22:55:19.680  5705  5705 D InsetsController: hide(ime(), fromIme=false)
09-15 22:55:19.681  5705  5705 I ImeTracker: com.example.kpkn:4c4d502f: onCancelled at PHASE_CLIENT_ALREADY_HIDDEN
09-15 22:55:19.717  5705  5716 I HWUI    : Davey! duration=817ms; Flags=0, FrameTimelineVsyncId=2984127, IntendedVsync=64698409053434, Vsync=64699109053406, InputEventId=0, HandleInputStart=64699111916700, AnimationStart=64699111950800, PerformTraversalsStart=64699152193100, DrawStart=64699152493000, FrameDeadline=64699125720072, FrameStartTime=64699110164900, FrameInterval=16666666, WorkloadTarget=16666666, SyncQueued=64699178665700, SyncStart=64699181051500, IssueDrawCommandsStart=64699182833200, SwapBuffers=64699210032100, FrameCompleted=64699229344400, DequeueBufferDuration=212200, QueueBufferDuration=320000, GpuCompleted=64699229344400, SwapBuffersCompleted=64699211061300, DisplayPresentTime=0, CommandSubmissionCompleted=64699210032100, 
09-15 22:55:20.122  5705  5729 I NutritionRepository: Dataset knowledge ready: 19405 docs, v2
09-15 22:55:20.248  5705  5729 I NutritionRepository: Building FoodIndex with 5766 global + 478 static foods
09-15 22:55:20.273  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 21MB AllocSpace bytes, 2(36KB) LOS objects, 27% free, 62MB/86MB, paused 3.035ms,2.536ms total 168.852ms
09-15 22:55:20.693  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 17MB AllocSpace bytes, 4(68KB) LOS objects, 27% free, 62MB/86MB, paused 1.750ms,2.685ms total 147.770ms
09-15 22:55:21.085  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 17MB AllocSpace bytes, 2(32KB) LOS objects, 27% free, 62MB/86MB, paused 1.333ms,2.882ms total 148.213ms
09-15 22:55:21.474  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 16MB AllocSpace bytes, 0(0B) LOS objects, 27% free, 63MB/87MB, paused 1.932ms,2.356ms total 154.717ms
09-15 22:55:21.872  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 16MB AllocSpace bytes, 1(16KB) LOS objects, 27% free, 63MB/87MB, paused 1.568ms,2.110ms total 164.520ms
09-15 22:55:22.651  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 21MB AllocSpace bytes, 0(0B) LOS objects, 26% free, 65MB/89MB, paused 2.318ms,4.383ms total 487.769ms
09-15 22:55:23.148  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 19MB AllocSpace bytes, 0(0B) LOS objects, 26% free, 65MB/89MB, paused 2.513ms,3.712ms total 176.286ms
09-15 22:55:23.606  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 18MB AllocSpace bytes, 2(32KB) LOS objects, 26% free, 65MB/89MB, paused 1.572ms,2.843ms total 161.765ms
09-15 22:55:24.080  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 12MB AllocSpace bytes, 1(7896KB) LOS objects, 30% free, 53MB/77MB, paused 3.643ms,3.110ms total 135.499ms
09-15 22:55:24.520  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 5712KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.082ms,3.915ms total 135.566ms
09-15 22:55:24.981  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3800KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.133ms,3.154ms total 135.387ms
09-15 22:55:25.406  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3980KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 4.887ms,2.078ms total 165.858ms
09-15 22:55:25.897  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3996KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.197ms,6.564ms total 171.555ms
09-15 22:55:26.275  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3288KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.042ms,2.038ms total 119.751ms
09-15 22:55:26.620  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3256KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.023ms,3.019ms total 113.874ms
09-15 22:55:26.987  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3424KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.065ms,2.605ms total 117.541ms
09-15 22:55:27.344  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3448KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.009ms,2.496ms total 120.217ms
09-15 22:55:27.685  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3976KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 2.196ms,3.472ms total 112.066ms
09-15 22:55:28.052  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3980KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.065ms,3.612ms total 132.054ms
09-15 22:55:28.432  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3768KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.025ms,3.948ms total 126.334ms
09-15 22:55:28.811  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4360KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.417ms,2.264ms total 121.346ms
09-15 22:55:29.166  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4676KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.595ms,2.228ms total 112.216ms
09-15 22:55:29.528  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4536KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.857ms,2.383ms total 115.358ms
09-15 22:55:29.878  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4392KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.107ms,2.746ms total 116.506ms
09-15 22:55:30.232  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4208KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.003ms,2.271ms total 113.336ms
09-15 22:55:30.603  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4476KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.008ms,2.051ms total 118.669ms
09-15 22:55:30.965  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4428KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.051ms,2.052ms total 116.407ms
09-15 22:55:31.324  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4376KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.068ms,2.012ms total 118.721ms
09-15 22:55:31.686  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3912KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.385ms,2.874ms total 114.256ms
09-15 22:55:32.035  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4004KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.671ms,2.541ms total 114.053ms
09-15 22:55:32.622  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4292KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 4.476ms,2.644ms total 248.724ms
09-15 22:55:33.014  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4260KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 2.958ms,2.502ms total 146.240ms
09-15 22:55:33.385  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3576KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.255ms,2.711ms total 127.450ms
09-15 22:55:33.763  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3304KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.021ms,2.947ms total 118.932ms
09-15 22:55:34.201  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3932KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 2.760ms,4.290ms total 161.057ms
09-15 22:55:34.584  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3892KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 2.646ms,2.512ms total 121.902ms
09-15 22:55:34.936  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3292KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.002ms,5.031ms total 123.787ms
09-15 22:55:35.316  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4144KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.015ms,2.285ms total 124.579ms
09-15 22:55:35.680  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4140KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.680ms,2.329ms total 125.764ms
09-15 22:55:36.124  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3560KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 52MB/76MB, paused 1.043ms,3.072ms total 151.062ms
09-15 22:55:36.512  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3260KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.721ms,2.063ms total 124.513ms
09-15 22:55:36.893  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3720KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.169ms,3.505ms total 130.036ms
09-15 22:55:37.285  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4320KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.450ms,2.964ms total 132.110ms
09-15 22:55:37.677  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4132KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.720ms,4.192ms total 132.010ms
09-15 22:55:38.063  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3836KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.635ms,2.671ms total 138.153ms
09-15 22:55:38.464  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4172KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 2.243ms,3.674ms total 136.233ms
09-15 22:55:38.864  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4512KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.012ms,2.192ms total 120.244ms
09-15 22:55:39.216  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4420KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.041ms,2.329ms total 115.683ms
09-15 22:55:39.560  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4024KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.058ms,2.684ms total 112.017ms
09-15 22:55:39.928  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4304KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.011ms,2.455ms total 117.077ms
09-15 22:55:40.277  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4212KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.715ms,2.624ms total 120.777ms
09-15 22:55:40.672  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3800KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 1.601ms,3.893ms total 149.085ms
09-15 22:55:41.072  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4116KB AllocSpace bytes, 0(0B) LOS objects, 31% free, 53MB/77MB, paused 2.526ms,2.301ms total 131.779ms
09-15 22:55:41.434  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4276KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.809ms,2.034ms total 118.572ms
09-15 22:55:41.888  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4268KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.753ms,7.874ms total 182.515ms
09-15 22:55:42.567  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4872KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 14.119ms,7.709ms total 310.372ms
09-15 22:55:42.941  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4420KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.232ms,2.303ms total 120.243ms
09-15 22:55:43.299  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4520KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.017ms,1.989ms total 114.827ms
09-15 22:55:43.650  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3764KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.879ms,2.923ms total 123.062ms
09-15 22:55:43.999  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4308KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.443ms,1.984ms total 119.229ms
09-15 22:55:44.380  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4580KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.443ms,3.088ms total 134.765ms
09-15 22:55:44.752  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3800KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.050ms,4.004ms total 136.224ms
09-15 22:55:45.128  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3724KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.025ms,2.187ms total 131.252ms
09-15 22:55:45.558  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4368KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.602ms,3.645ms total 144.328ms
09-15 22:55:46.023  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4236KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.648ms,3.099ms total 130.454ms
09-15 22:55:46.410  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4476KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.189ms,2.621ms total 129.479ms
09-15 22:55:46.853  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4076KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.156ms,3.648ms total 142.902ms
09-15 22:55:47.241  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3732KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.118ms,3.280ms total 143.701ms
09-15 22:55:47.617  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3424KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.477ms,2.981ms total 126.304ms
09-15 22:55:47.993  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3516KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.020ms,1.995ms total 115.327ms
09-15 22:55:48.344  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3688KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.035ms,2.095ms total 118.464ms
09-15 22:55:48.705  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3916KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.796ms,1.981ms total 124.422ms
09-15 22:55:49.065  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3400KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.701ms,1.993ms total 117.017ms
09-15 22:55:49.418  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3672KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.481ms,2.613ms total 115.024ms
09-15 22:55:49.789  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3864KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 1.101ms,4.112ms total 131.629ms
09-15 22:55:50.153  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 4008KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 3.862ms,3.294ms total 119.107ms
09-15 22:55:50.509  5705  5711 I om.example.kpkn: NativeAlloc concurrent mark compact GC freed 3468KB AllocSpace bytes, 0(0B) LOS objects, 30% free, 53MB/77MB, paused 2.163ms,2.617ms total 120.370ms
